"","Source","Sample.ID","Spot.Bulk","age","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith"
"89","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"90","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"91","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"92","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"93","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"94","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"95","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"96","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"97","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"98","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"99","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"100","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"101","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"102","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"103","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"104","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"105","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"106","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"107","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"108","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"109","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"110","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"111","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"112","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"113","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"114","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"115","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"116","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"117","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"118","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"119","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"120","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"121","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"122","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"123","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"124","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"125","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"126","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"127","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"128","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"129","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"130","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"131","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"132","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"133","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"134","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"135","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"136","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"137","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"138","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"139","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"140","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"141","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"142","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"143","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"144","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"145","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"146","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"147","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"148","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"149","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"150","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"151","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"152","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"153","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"154","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"155","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"156","Roerdink et al., 2016","11-ROV09-D-mt_M04_b","Spot",0,"[-25,25)",0,0.157621428571429,0.10652537326959,0.591549424355105,0.0254982807142857,0.291056225357143,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"157","Bontognali et al., 2012","MON","Spot",11,"[-25,25)",0,27.1428571428571,13.6298471422422,NA,-0.257142857142857,NA,"Spot","Organic S","North American","Los Angeles Basin","Monterey",NA,2012,"Low Energy Siliciclastic"
"158","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"159","Roerdink et al., 2016","11-ROV09-B-mt_M03","Spot",0,"[-25,25)",0,0.77025,0.374902095680822,1.36054357544266,-0.0216083333333333,-0.104084116666667,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"160","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"161","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"162","Roerdink et al., 2016","11-ROV09-C-mt_M04_b","Spot",0,"[-25,25)",0,0.50816,0.274180602764166,0.96607439471423,0.0127091,-0.00101142,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
"163","Roerdink et al., 2016","11-ROV09-A-mt_M03","Spot",0,"[-25,25)",0,0.522455555555556,0.265263454917318,0.487547227104384,-0.00374867777777778,-0.505477777777778,"Spot","Sulfide","Mid Ocean Ridge",NA,"Jan Mayen hydrothermal vent field on the Arctic Mid-Ocean Ridge","Surface",2016,"Sulfates"
